AcctFundCode,AcctFundDescr,AcctResourceCode,AcctResourceDescr,AcctLocationCode,AcctLocationDescr,AcctObjectCode,AcctObjectDescr,AcctFunctionCode,AcctFunctionDescr,Budget,Spent,Encumbered,Balance
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3502,St Unemploy Ins Classified,2700,Schl Administration,14,14.11,0,-0.11
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3601,Workers Comp Certificated,1000,Instruction,38238.14,37632.49,0,605.65
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3601,Workers Comp Certificated,2710,"Sch Admin,principals",7040,7039.92,0,0.08
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3602,Workers Comp Classified,1000,Instruction,950,780.77,0,169.23
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3602,Workers Comp Classified,2490,Other Instructional Resources,603.46,713.91,0,-110.45
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3602,Workers Comp Classified,2700,Schl Administration,1621,1698.7,0,-77.7
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3901,Other Benefits Certificated,1000,Instruction,1154,1125.69,0,28.31
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3901,Other Benefits Certificated,2710,"Sch Admin,principals",204,203.16,0,0.84
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3902,Other Benefits Classified,1000,Instruction,444,40.48,0,403.52
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3902,Other Benefits Classified,2490,Other Instructional Resources,24.38,24.38,0,0
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,3902,Other Benefits Classified,2700,Schl Administration,63,62.72,0,0.28
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,4310,School Office Supplies,1000,Instruction,11347.44,11000.86,0,346.58
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,4420,"Computer < $5,000",1000,Instruction,9901.56,9900.84,0,0.72
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,5515,Disposal Services,8213,Utilities,14364,12257.61,0,2106.39
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,5517,Recycling,8213,Utilities,1815,2967.21,0,-1152.21
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,5520,Gas-heating-electricity,8213,Utilities,38129,37557.81,0,571.19
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,5555,Water/sewage,8213,Utilities,10555,11363.16,0,-808.16
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,5610,Equip Maintenance Agreemt,1000,Instruction,5699.99,5658.13,0,41.86
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,5720,Interpgm - Maint Work Orders,1000,Instruction,125,0,0,125
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,5721,Interprogram - Custodial,8212,Custodians,146370,146370,0,0
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,5825,Consultants,1000,Instruction,3500,3500,0,0
10,General Fund,0,General Purpose-unrestricted,105,Burckhalter,5846,Licensing Agreements,1000,Instruction,540,540,0,0
10,General Fund,0,General Purpose-unrestricted,106,Chabot,1105,Teachers Salaries,1000,Instruction,1312223.58,1220977.46,0,91246.12
10,General Fund,0,General Purpose-unrestricted,106,Chabot,1122,Teachers Salaries Extra Comp,1000,Instruction,880.68,904.74,0,-24.06
10,General Fund,0,General Purpose-unrestricted,106,Chabot,1150,Teachers Substitutes,1000,Instruction,36860,35502.56,0,1357.44
10,General Fund,0,General Purpose-unrestricted,106,Chabot,1305,"Supv, Admin, Instr Coaches Sal",2700,Schl Administration,120449.58,120449.58,0,0
10,General Fund,0,General Purpose-unrestricted,106,Chabot,2205,Classsuppt Salaries,2490,Other Instructional Resources,32297.2,32583.09,0,-285.89
10,General Fund,0,General Purpose-unrestricted,106,Chabot,2222,Classsuppt Salaries Extra Comp,2490,Other Instructional Resources,600,351.03,0,248.97
10,General Fund,0,General Purpose-unrestricted,106,Chabot,2225,Classsuppt Salaries Overtime,2490,Other Instructional Resources,217.91,0,0,217.91
10,General Fund,0,General Purpose-unrestricted,106,Chabot,2405,Clerical Salaries,2700,Schl Administration,61737.37,64064.5,0,-2327.13
10,General Fund,0,General Purpose-unrestricted,106,Chabot,2905,Otherclass Salaries,2700,Schl Administration,12340.4,12562.53,0,-222.13
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3101,STRS Certificated,1000,Instruction,211474.49,195335.19,0,16139.3
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3101,STRS Certificated,2700,Schl Administration,19511,19510.32,0,0.68
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3201,PERS Certificated,1000,Instruction,8741,8536.65,0,204.35
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3202,PERS Classified,2490,Other Instructional Resources,5873.6,5924.71,0,-51.11
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3202,PERS Classified,2700,Schl Administration,13325.94,13558.7,0,-232.76
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3301,Social Security Certificated,1000,Instruction,3036,3050.48,0,-14.48
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3302,Social Security Classified,2490,Other Instructional Resources,2026.4,2041.88,0,-15.48
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3302,Social Security Classified,2700,Schl Administration,4592.97,4751.03,0,-158.06
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3321,Medicare Certificated,1000,Instruction,18445.93,17139.92,0,1306.01
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3321,Medicare Certificated,2700,Schl Administration,1747,1746.52,0,0.48
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3322,Medicare Classified,2490,Other Instructional Resources,475,477.63,0,-2.63
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3322,Medicare Classified,2700,Schl Administration,1075,1111.12,0,-36.12
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3341,PARS Certificated,1000,Instruction,186,216.2,0,-30.2
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3401,Health & Welfare Certificated,1000,Instruction,325317.48,303041.53,0,22275.95
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3401,Health & Welfare Certificated,2700,Schl Administration,22094,22093.44,0,0.56
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3402,Health & Welfare Classified,2490,Other Instructional Resources,15479.2,15479.2,0,0
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3402,Health & Welfare Classified,2700,Schl Administration,-2838.54,-2838.54,0,0
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3501,St Unemploy Ins Certificated,1000,Instruction,710.79,628.73,0,82.06
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3501,St Unemploy Ins Certificated,2700,Schl Administration,60.18,60.18,0,0
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3502,St Unemploy Ins Classified,2490,Other Instructional Resources,17.2,16.52,0,0.68
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3502,St Unemploy Ins Classified,2700,Schl Administration,37.02,38.29,0,-1.27
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3601,Workers Comp Certificated,1000,Instruction,80950.26,75442.92,0,5507.34
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3601,Workers Comp Certificated,2700,Schl Administration,7227.02,7227.02,0,0
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3602,Workers Comp Classified,2490,Other Instructional Resources,1960.8,1976.01,0,-15.21
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3602,Workers Comp Classified,2700,Schl Administration,4445,4597.57,0,-152.57
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3901,Other Benefits Certificated,1000,Instruction,2484.13,2297.26,0,186.87
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3901,Other Benefits Certificated,2700,Schl Administration,208,207.66,0,0.34
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3902,Other Benefits Classified,2490,Other Instructional Resources,86,84.46,0,1.54
10,General Fund,0,General Purpose-unrestricted,106,Chabot,3902,Other Benefits Classified,2700,Schl Administration,3886.71,3885.63,0,1.08
10,General Fund,0,General Purpose-unrestricted,106,Chabot,4200,Books-other Than Textbooks,1000,Instruction,892.04,840.04,0,52
10,General Fund,0,General Purpose-unrestricted,106,Chabot,4310,School Office Supplies,1000,Instruction,23326.11,22967.86,0,358.25
10,General Fund,0,General Purpose-unrestricted,106,Chabot,4410,"Equipment < $5,000",1000,Instruction,2818.47,2825.27,0,-6.8
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5220,Conference  Expense,1000,Instruction,1800,1800,0,0
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5515,Disposal Services,8213,Utilities,5741,8112.54,0,-2371.54
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5517,Recycling,8213,Utilities,2629,4497.07,0,-1868.07
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5520,Gas-heating-electricity,8213,Utilities,67924,71983,0,-4059
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5555,Water/sewage,8213,Utilities,20366,19907.66,0,458.34
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5610,Equip Maintenance Agreemt,1000,Instruction,4100.6,4367.68,0,-267.08
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5716,Interpgm - Duplication Service,1000,Instruction,212.5,212.5,0,0
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5721,Interprogram - Custodial,8212,Custodians,182963,182963,0,0
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5825,Consultants,1000,Instruction,32815,31780,0,1035
10,General Fund,0,General Purpose-unrestricted,106,Chabot,5846,Licensing Agreements,1000,Instruction,6469.4,6468.89,0,0.51
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,1105,Teachers Salaries,1000,Instruction,621919.75,611869.54,0,10050.21
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,1120,Teachers Salaries Stipends,1000,Instruction,500,0,0,500
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,1150,Teachers Substitutes,1000,Instruction,28147.5,28527.17,0,-379.67
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,1305,"Supv, Admin, Instr Coaches Sal",2710,"Sch Admin,principals",112412,112411.56,0,0.44
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,1350,Supv&adm Substitutes,2710,"Sch Admin,principals",9254,9253.44,0,0.56
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,2205,Classsuppt Salaries,2490,Other Instructional Resources,14623.09,14886.21,0,-263.12
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,2405,Clerical Salaries,2700,Schl Administration,52649.68,54649.6,0,-1999.92
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,2425,Clerical Salaries Overtime,2700,Schl Administration,500,269.4,0,230.6
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,2450,Clerical Substitutes,2700,Schl Administration,77,76.03,0,0.97
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,2905,Otherclass Salaries,1000,Instruction,10022.2,10444.25,0,-422.05
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3101,STRS Certificated,1000,Instruction,106173.28,101753.77,0,4419.51
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3101,STRS Certificated,2710,"Sch Admin,principals",18211.06,18211.06,0,0
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3202,PERS Classified,1000,Instruction,1810.2,1842.3,0,-32.1
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3202,PERS Classified,2490,Other Instructional Resources,2641.35,2688.74,0,-47.39
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3202,PERS Classified,2700,Schl Administration,9254.69,9455.74,0,-201.05
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3301,Social Security Certificated,1000,Instruction,74,81.26,0,-7.26
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3302,Social Security Classified,1000,Instruction,621.4,647.57,0,-26.17
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3302,Social Security Classified,2490,Other Instructional Resources,907.1,922.92,0,-15.82
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3302,Social Security Classified,2700,Schl Administration,3268.94,3409.69,0,-140.75
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3321,Medicare Certificated,1000,Instruction,9630.72,9272.11,0,358.61
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3321,Medicare Certificated,2710,"Sch Admin,principals",1765,1764.14,0,0.86
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3322,Medicare Classified,1000,Instruction,146,151.52,0,-5.52
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3322,Medicare Classified,2490,Other Instructional Resources,212.88,215.82,0,-2.94
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3322,Medicare Classified,2700,Schl Administration,764.43,797.35,0,-32.92
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3341,PARS Certificated,1000,Instruction,41,40.16,0,0.84
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3401,Health & Welfare Certificated,1000,Instruction,160780.34,162989.72,0,-2209.38
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3401,Health & Welfare Certificated,2710,"Sch Admin,principals",15479,15478.92,0,0.08
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3402,Health & Welfare Classified,2490,Other Instructional Resources,721.37,721.1,0,0.27
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3402,Health & Welfare Classified,2700,Schl Administration,22093.2,22093.2,0,0
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3501,St Unemploy Ins Certificated,1000,Instruction,350.02,320.22,0,29.8
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3501,St Unemploy Ins Certificated,2710,"Sch Admin,principals",60.78,60.78,0,0
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3502,St Unemploy Ins Classified,1000,Instruction,5,5.21,0,-0.21
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3502,St Unemploy Ins Classified,2490,Other Instructional Resources,8.16,7.53,0,0.63
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3502,St Unemploy Ins Classified,2700,Schl Administration,26.39,27.52,0,-1.13
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3601,Workers Comp Certificated,1000,Instruction,39873.16,38414.14,0,1459.02
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3601,Workers Comp Certificated,2710,"Sch Admin,principals",7299.92,7299.92,0,0
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3602,Workers Comp Classified,1000,Instruction,602,626.72,0,-24.72
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3602,Workers Comp Classified,2490,Other Instructional Resources,877.89,893.19,0,-15.3
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3602,Workers Comp Classified,2700,Schl Administration,3163.52,3299.73,0,-136.21
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3901,Other Benefits Certificated,1000,Instruction,1136.38,1112.37,0,24.01
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3901,Other Benefits Certificated,2710,"Sch Admin,principals",196,195.96,0,0.04
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3902,Other Benefits Classified,1000,Instruction,34,33.2,0,0.8
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3902,Other Benefits Classified,2490,Other Instructional Resources,35,33.2,0,1.8
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,3902,Other Benefits Classified,2700,Schl Administration,3571.6,3569.45,0,2.15
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,4200,Books-other Than Textbooks,1000,Instruction,2829.1,1895.1,0,934
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,4310,School Office Supplies,1000,Instruction,27091.77,26169.26,0,922.51
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,4311,Meeting Refreshments,1000,Instruction,491.63,491.63,0,0
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,4380,Uniforms,1000,Instruction,4100,4090.22,0,9.78
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,4410,"Equipment < $5,000",1000,Instruction,3114,3113.52,0,0.48
10,General Fund,0,General Purpose-unrestricted,107,East Oakland Pride,5515,Disposal Services,8213,Utilities,14082,16081.63,0,-1999.63
